OBJECTID,subcol,id2014,sqm2014,area,perim,pa_ratio,DrainID,BatchDone,Shape_Length,Shape_Area
471, ,0,0.000000000000000,10.3512001,25.7826004,2.4907801,0,0,25.782352995731522,10.351149640778099
472, ,0,0.000000000000000,4.7582102,11.1561003,2.3446000,0,0,11.156224680275429,4.758360827447263
473, ,0,0.000000000000000,48.4287987,69.2314987,1.4295501,0,0,69.231389053284943,48.429176682896298
474, ,0,0.000000000000000,7.2268300,21.5513000,2.9821200,0,0,21.551157907605027,7.226861968411372
475, ,0,0.000000000000000,3.4344299,10.8161001,3.1493101,0,0,10.816056236472784,3.434356930190473
476, ,0,0.000000000000000,16.7994003,22.2236996,1.3228900,0,0,22.223893786643266,16.799425063326005
477, ,0,0.000000000000000,20.1392994,27.0979004,1.3455200,0,0,27.097967283373009,20.139224432232083
478, ,0,0.000000000000000,3.5275600,12.9411001,3.6685700,0,0,12.941157585467408,3.527666299813305
479, ,0,0.000000000000000,53.8979988,37.1376991,0.6890370,0,0,37.137588614846806,53.897972392169365
480, ,0,0.000000000000000,77.4786987,81.9110031,1.0572100,0,0,81.910843327185461,77.478561935563619
481, ,0,0.000000000000000,128.6510010,69.9582977,0.5437840,0,0,69.958392574061847,128.651017934097300
482, ,0,0.000000000000000,6944.5000000,2751.4499512,0.3962060,0,0,2751.447376308789400,6944.501313888723400
483, ,0,0.000000000000000,14.0264997,27.1532001,1.9358500,0,0,27.153094837470707,14.026213743625727
484, ,0,0.000000000000000,76.8304977,61.6211014,0.8020400,0,0,61.620976157350157,76.830279864531718
485, ,0,0.000000000000000,0.7358890,3.8750200,5.2657700,0,0,3.875046949159301,0.735907848497929
487, ,0,0.000000000000000,0.2998110,3.7320600,12.4480000,0,0,3.731871352511085,0.299777273292048
488,qr58-64-71_t13-14-15-16,0,0.000000000000000,4494.9199219,1941.2500000,0.4318760,0,0,1941.250737832446900,4494.923763413281400
489, ,0,0.000000000000000,3113.6599121,1167.0000000,0.3748000,0,0,1166.999208155976200,3113.659739946435800
490, ,0,0.000000000000000,642.4749756,233.5630035,0.3635360,0,0,233.562119063972460,642.475210212455980
491, ,0,0.000000000000000,329.4270020,162.9190063,0.4945530,0,0,162.919016806422290,329.426696525596010
492, ,0,0.000000000000000,219.9579926,113.6679993,0.5167710,0,0,113.667583933390920,219.957824925874120
493, ,0,0.000000000000000,19.0347996,26.6359997,1.3993300,0,0,26.636178824780991,19.034890959518943
494, ,0,0.000000000000000,347.0700073,196.6190033,0.5665110,0,0,196.619163887242650,347.069202271354810
495, ,0,0.000000000000000,142.5249939,76.6127014,0.5375390,0,0,76.612768381850401,142.524972462857020
496, ,0,0.000000000000000,9.7442904,16.8010006,1.7241900,0,0,16.800903002152477,9.744339026032955
497, ,0,0.000000000000000,1499.6500244,611.0980225,0.4074940,0,0,611.097323421130680,1499.648488913783500
498, ,0,0.000000000000000,70.5057983,41.2476006,0.5850240,0,0,41.247624562870755,70.505927948807710
499, ,0,0.000000000000000,1342.4300537,717.7880249,0.5346930,0,0,717.786937024314280,1342.435877895645500
500, ,0,0.000000000000000,1.2163301,5.4539199,4.4839101,0,0,5.453976763114007,1.216384720944205
501, ,0,0.000000000000000,6.8621998,13.5902004,1.9804400,0,0,13.590153896582297,6.862202571940239
502, ,0,0.000000000000000,67.2461014,65.6794968,0.9767030,0,0,65.679677941371892,67.246388342488828
