"","X.1","X","Bandnumb","Orig_col","Br_col","Season","Breeder","Result","Success","Area","Type","Sex","Cohort","Age","Br_exp","Device","Notes","Hatching.date","fitval","diff_success","BQI","BQI_A","season_yr","season","lat","lon"
"2092",4897,5161,44352,"CROZ","CROZ",2014,1,"CR1",1,"M","KA","F",2000,14,9,"1","",NA,0.563948079528494,0.436051920471506,0.0102976324517401,0.0457771564533873,2014,"1415",-77.453042,169.232019
"2093",4899,5163,44352,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","F",2000,16,10,"","",NA,0.479261968391503,-0.479261968391503,0.0105162124986757,-0.0244679432791942,2016,"1617",-77.453056,169.232171
"2094",4900,5164,44352,"CROZ","CROZ",2017,1,"CR1",1,"M","KA","F",2000,17,11,"","",NA,0.575196852111955,0.424803147888045,-0.0244679432791942,0.00548346279862173,2017,"1718",-77.453084,169.232296
"2095",4902,5166,44355,"CROZ","CROZ",2004,0,"NB",0,"L","KA","U",2000,4,0,"","",NA,0.0777275757239434,-0.0777275757239434,-0.0128413916622126,-0.045284483693078,2004,"0405",-77.451666,169.223152
"2096",4904,5168,44357,"CROZ","CROZ",2004,0,"NB",0,"HK","KA","U",2000,4,0,"","",NA,0.0777275757239434,-0.0777275757239434,NA,-0.0777275757239434,2004,"0405",-77.456505,169.245093
"2097",4905,5169,44357,"CROZ","CROZ",2006,0,"NB",0,"S","KA","U",2000,6,0,"","",NA,0.309153411999318,-0.309153411999318,-0.0777275757239434,-0.193440493861631,2006,"0607",-77.45879,169.23347
"2098",4907,5172,44360,"CROZ","CROZ",2003,0,"NB",0,"M","KA","U",2000,3,0,"","",NA,0.0128413916622126,-0.0128413916622126,NA,-0.0128413916622126,2003,"0304",-77.454091,169.225422
"2099",4914,5181,44367,"CROZ","CROZ",2005,1,"FAIL",0,"M","KA","M",2000,5,1,"","",NA,0.214247127262299,-0.214247127262299,-0.045284483693078,-0.101605364882818,2005,"0506",-77.45297,169.23277
"2100",4916,5183,44367,"CROZ","CROZ",2007,1,"CR1?",1,"M","KA","M",2000,7,2,"","",NA,0.625888451446684,0.374111548553316,-0.207311091598737,-0.091026563568326,2007,"0708",-77.452954,169.232921
"2101",4917,5184,44367,"CROZ","CROZ",2008,1,"CR1",1,"M","KA","M",2000,8,3,"","",NA,0.579779474245432,0.420220525754568,-0.091026563568326,-0.00581871534784366,2008,"0809",-77.45297,169.232953
"2102",4919,5187,44369,"CROZ","CROZ",2004,1,"CR2?",1,"M","KA","M",2000,4,0,"","",NA,0.0777275757239434,0.922272424276057,-0.0128413916622126,0.454715516306922,2004,"0405",-77.452481,169.233699
"2103",4923,5191,44376,"CROZ","CROZ",2006,1,"CR1",1,"M","KA","F",2000,6,0,"","",NA,0.309153411999318,0.690846588000682,-0.0693516437976158,0.120697914151959,2006,"0607",-77.45317,169.231168
"2104",4924,5192,44376,"CROZ","CROZ",2007,1,"CR8",1,"M","KA","F",2000,7,1,"","",NA,0.581684116231157,0.418315883768843,0.120697914151959,0.180221508075336,2007,"0708",-77.453259,169.231274
"2105",4929,5198,44379,"CROZ","CROZ",2004,1,"CR8?",1,"M","KA","U",2000,4,0,"","",NA,0.0777275757239434,0.922272424276057,-0.0128413916622126,0.454715516306922,2004,"0405",-77.453372,169.231102
"2106",4930,5199,44379,"CROZ","CROZ",2005,1,"CR1",1,"M","KA","U",2000,5,1,"","",NA,0.214247127262299,0.785752872737701,0.454715516306922,0.565061301783849,2005,"0506",-77.4534,169.230919
"2107",4934,5203,44382,"CROZ","CROZ",2004,1,"FAIL",0,"M","KA","F",2000,4,0,"","",NA,0.0777275757239434,-0.0777275757239434,-0.0128413916622126,-0.045284483693078,2004,"0405",-77.452932,169.233533
"2108",4935,5204,44382,"CROZ","CROZ",2005,1,"FAIL",0,"M","KA","F",2000,5,1,"","",NA,0.214247127262299,-0.214247127262299,-0.045284483693078,-0.101605364882818,2005,"0506",-77.452932,169.233522
"2109",4936,5205,44382,"CROZ","CROZ",2006,1,"FAIL",0,"M","KA","F",2000,6,2,"","",NA,0.524428271746491,-0.524428271746491,-0.101605364882818,-0.207311091598737,2006,"0607",-77.45298,169.233447
"2110",4938,5207,44386,"CROZ","CROZ",2004,1,"CR8?",1,"M","KA","U",2000,4,0,"","",NA,0.0777275757239434,0.922272424276057,-0.0128413916622126,0.454715516306922,2004,"0405",-77.452664,169.23136
"2111",4939,5208,44386,"CROZ","CROZ",2005,1,"CR1",1,"M","KA","U",2000,5,1,"","",NA,0.214247127262299,0.785752872737701,0.454715516306922,0.565061301783849,2005,"0506",-77.452612,169.231552
"2112",4940,5209,44386,"CROZ","CROZ",2006,1,"CR8?",1,"M","KA","U",2000,6,2,"","",NA,0.524428271746491,0.475571728253509,0.565061301783848,0.542688908401264,2006,"0607",-77.452676,169.231298
"2113",4943,5213,44387,"CROZ","CROZ",2005,1,"FAIL",0,"M","KA","M",2000,5,0,"","",NA,0.117485964006691,-0.117485964006691,-0.045284483693078,-0.0693516437976157,2005,"0506",-77.45301,169.23102
"2114",4948,5218,44387,"CROZ","CROZ",2010,1,"CR1",1,"M","KA","M",2000,10,2,"","",NA,0.683882262555352,0.316117737444648,-0.322610811256563,-0.242769742668911,2010,"1011",-77.452732,169.232427
"2115",4950,5221,44391,"CROZ","CROZ",2004,1,"FAIL",0,"M","KA","U",2000,4,0,"","",NA,0.0777275757239434,-0.0777275757239434,-0.0128413916622126,-0.045284483693078,2004,"0405",-77.453007,169.232969
"2116",4956,5227,44397,"CROZ","CROZ",2005,1,"CR2",1,"M","KA","M",2000,5,0,"","",NA,0.117485964006691,0.882514035993309,-0.045284483693078,0.263981689535718,2005,"0506",-77.453283,169.23127
"2117",4957,5228,44397,"CROZ","CROZ",2006,1,"CR2?",1,"M","KA","M",2000,6,1,"","",NA,0.478229644944603,0.521770355055397,0.263981689535718,0.328428855915638,2006,"0607",-77.453141,169.230931
"2118",4958,5229,44397,"CROZ","CROZ",2007,1,"CR1",1,"M","KA","M",2000,7,2,"","",NA,0.625888451446684,0.374111548553316,0.328428855915637,0.337565394443173,2007,"0708",-77.453157,169.23092
"2119",4966,5237,44402,"CROZ","CROZ",2003,0,"NB",0,"P","KA","U",2000,3,0,"","",NA,0.0128413916622126,-0.0128413916622126,NA,-0.0128413916622126,2003,"0304",-77.455861,169.220899
"2120",4971,5243,44403,"CROZ","CROZ",2007,0,"NAN",0,"M","KA","F",2000,7,0,"","",NA,0.404378772861289,-0.404378772861289,-0.129302085848041,-0.184317423250691,2007,"0708",-77.453029,169.232572
"2121",4972,5244,44403,"CROZ","CROZ",2008,1,"CR2",1,"M","KA","F",2000,8,0,"","",NA,0.358931922533261,0.641068077466739,-0.184317423250691,-0.0467531731311192,2008,"0809",-77.453018,169.232594
"2122",4974,5246,44403,"CROZ","CROZ",2010,1,"FAIL",0,"M","KA","F",2000,10,1,"","",NA,0.642617624398247,-0.642617624398247,-0.0987522568890389,-0.16673542782769,2010,"1011",-77.453002,169.232468
"2123",4975,5247,44403,"CROZ","CROZ",2011,1,"CR1",1,"M","KA","F",2000,11,2,"","",NA,0.581414777034607,0.418585222965393,-0.16673542782769,-0.101699799961792,2011,"1112",-77.453014,169.232615
"2124",4976,5248,44403,"CROZ","CROZ",2012,1,"FAIL?",0,"M","KA","F",2000,12,3,"","",NA,0.59808551767024,-0.59808551767024,-0.101699799961792,-0.151338371732636,2012,"1213",-77.452993,169.232532
"2125",4979,5251,44403,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","F",2000,15,4,"","",NA,0.412615114957863,0.587384885042137,-0.217469815402792,-0.155557915368566,2015,"1516",-77.453009,169.232601
"2126",4980,5252,44403,"CROZ","CROZ",2016,1,"FAIL",0,"M","KA","F",2000,16,5,"","",NA,0.479261968391503,-0.479261968391503,-0.155557915368566,-0.178679633441633,2016,"1617",-77.453024,169.23259
"2127",4982,5254,44404,"CROZ","CROZ",2005,1,"CR1",1,"M","KA","F",2000,5,0,"","",NA,0.117485964006691,0.882514035993309,-0.0777275757239434,0.402393230134683,2005,"0506",-77.453158,169.234904
"2128",4983,5257,44413,"CROZ","CROZ",2003,1,"FAIL",0,"M","KA","M",2000,3,0,"","",NA,0.0128413916622126,-0.0128413916622126,NA,-0.0128413916622126,2003,"0304",-77.45231,169.23176
"2129",4984,5258,44413,"CROZ","CROZ",2004,1,"FAIL",0,"M","KA","M",2000,4,1,"","",NA,0.147205765804576,-0.147205765804576,-0.0128413916622126,-0.0800235787333943,2004,"0405",-77.452412,169.231757
"2130",4988,5262,44413,"CROZ","CROZ",2008,1,"FAIL",0,"M","KA","M",2000,8,2,"","",NA,0.579779474245432,-0.579779474245432,-0.311476204591016,-0.356193416200085,2008,"0809",-77.452428,169.231564
"2131",4992,5267,44418,"CROZ","CROZ",2004,1,"FAIL",0,"M","KA","M",2000,4,0,"","",NA,0.0777275757239434,-0.0777275757239434,-0.0128413916622126,-0.045284483693078,2004,"0405",-77.453195,169.232025
"2132",4993,5268,44418,"CROZ","CROZ",2005,1,"FAIL",0,"M","KA","M",2000,5,1,"","",NA,0.214247127262299,-0.214247127262299,-0.045284483693078,-0.101605364882818,2005,"0506",-77.453168,169.232195
"2133",4999,5275,44422,"CROZ","CROZ",2007,1,"CR2",1,"M","KA","F",2000,7,1,"","",NA,0.581684116231157,0.418315883768843,0.120697914151959,0.180221508075336,2007,"0708",-77.453152,169.234294
"2134",5003,5279,44427,"CROZ","CROZ",2004,1,"FAIL",0,"M","KA","U",2000,4,0,"","",NA,0.0777275757239434,-0.0777275757239434,-0.0128413916622126,-0.045284483693078,2004,"0405",-77.452873,169.231585
"2135",5004,5280,44427,"CROZ","CROZ",2005,1,"CR1",1,"M","KA","U",2000,5,1,"","",NA,0.214247127262299,0.785752872737701,-0.045284483693078,0.231727968450515,2005,"0506",-77.452841,169.231398
"2136",5008,5285,44436,"CROZ","CROZ",2005,1,"FAIL",0,"M","KA","M",2000,5,0,"","",NA,0.117485964006691,-0.117485964006691,-0.045284483693078,-0.0693516437976157,2005,"0506",-77.452412,169.230942
"2137",5009,5286,44436,"CROZ","CROZ",2006,1,"CR1",1,"M","KA","M",2000,6,1,"","",NA,0.478229644944603,0.521770355055397,-0.0693516437976158,0.0784288559156375,2006,"0607",-77.45242,169.23085
"2138",5010,5287,44436,"CROZ","CROZ",2007,1,"FAIL",0,"M","KA","M",2000,7,2,"","",NA,0.625888451446684,-0.625888451446684,0.0784288559156374,-0.0624346055568268,2007,"0708",-77.452428,169.230899
"2139",5012,5289,44436,"CROZ","CROZ",2009,1,"CR1?",1,"M","KA","M",2000,9,4,"","",NA,0.456125205704957,0.543874794295043,-0.148658750338261,-0.0497253868192176,2009,"0910",-77.452473,169.230448
"2140",5013,5290,44436,"CROZ","CROZ",2010,1,"CR2",1,"M","KA","M",2000,10,5,"","",NA,0.683882262555352,0.316117737444648,-0.0497253868192175,-0.00399499628623436,2010,"1011",-77.452403,169.230498
"2141",5014,5291,44436,"CROZ","CROZ",2011,1,"CR8",1,"M","KA","M",2000,11,6,"","",NA,0.581414777034607,0.418585222965393,-0.00399499628623436,0.0429583614083909,2011,"1112",-77.452474,169.230552
"2142",5015,5292,44436,"CROZ","CROZ",2012,1,"CR8",1,"M","KA","M",2000,12,7,"1","",NA,0.59808551767024,0.40191448232976,0.0429583614083909,0.0788539735005278,2012,"1213",-77.452439,169.230413
"2143",5017,5294,44436,"CROZ","CROZ",2014,1,"CR1",1,"M","KA","M",2000,14,8,"1","",NA,0.563948079528494,0.436051920471506,0.0232939770024216,0.0576904722915119,2014,"1415",-77.452515,169.230586
"2144",5018,5295,44436,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","M",2000,15,9,"","",NA,0.412615114957863,0.587384885042137,0.057690472291512,0.0984361963492523,2015,"1516",-77.452459,169.230491
"2145",5019,5296,44436,"CROZ","CROZ",2016,1,"UNK",0,"M","KA","M",2000,16,10,"","",NA,0.479261968391503,-0.479261968391503,0.0984361963492523,0.0571720417249127,2016,"1617",-77.452477,169.230543
"2146",5028,5305,44449,"CROZ","CROZ",2005,1,"CR2",1,"M","KA","F",2000,5,0,"","",NA,0.117485964006691,0.882514035993309,-0.045284483693078,0.263981689535718,2005,"0506",-77.453107,169.229647
"2147",5029,5306,44449,"CROZ","CROZ",2006,1,"CR1",1,"M","KA","F",2000,6,1,"","",NA,0.478229644944603,0.521770355055397,0.263981689535718,0.328428855915638,2006,"0607",-77.453018,169.229708
"2148",5031,5308,44449,"CROZ","CROZ",2008,1,"CR2",1,"M","KA","F",2000,8,2,"","",NA,0.579779474245432,0.420220525754568,0.137565394443173,0.184674582995072,2008,"0809",-77.453023,169.229595
"2149",5037,5314,44456,"CROZ","CROZ",2005,1,"CR8",1,"M","KA","F",2000,5,0,"","",NA,0.117485964006691,0.882514035993309,-0.045284483693078,0.263981689535718,2005,"0506",-77.45277,169.231378
"2150",5038,5315,44456,"CROZ","CROZ",2006,1,"CR2",1,"M","KA","F",2000,6,1,"","",NA,0.478229644944603,0.521770355055397,0.263981689535718,0.328428855915638,2006,"0607",-77.452737,169.231328
"2151",5043,5320,44459,"CROZ","CROZ",2005,1,"CR1",1,"M","KA","M",2000,5,0,"","",NA,0.117485964006691,0.882514035993309,-0.0777275757239434,0.402393230134683,2005,"0506",-77.452992,169.236481
"2152",5044,5321,44459,"CROZ","CROZ",2006,1,"CR1?",1,"M","KA","M",2000,6,1,"","",NA,0.478229644944603,0.521770355055397,0.402393230134683,0.442185605108254,2006,"0607",-77.45297,169.236242
"2153",5046,5323,44459,"CROZ","CROZ",2008,1,"CR1?",1,"M","KA","M",2000,8,2,"","",NA,0.579779474245432,0.420220525754568,0.17516709096952,0.224177777926529,2008,"0809",-77.45297,169.236258
"2154",5051,5328,44464,"CROZ","CROZ",2005,1,"CR1",1,"M","KA","F",2000,5,1,"","",NA,0.214247127262299,0.785752872737701,-0.045284483693078,0.231727968450515,2005,"0506",-77.452986,169.233382
"2155",5052,5329,44464,"CROZ","CROZ",2006,1,"CR1",1,"M","KA","F",2000,6,2,"","",NA,0.524428271746491,0.475571728253509,0.231727968450515,0.292688908401263,2006,"0607",-77.453007,169.233291
"2156",5053,5330,44464,"CROZ","CROZ",2007,1,"CR2",1,"M","KA","F",2000,7,3,"","",NA,0.625888451446684,0.374111548553316,0.292688908401263,0.308973436431674,2007,"0708",-77.452986,169.233264
"2157",5054,5331,44464,"CROZ","CROZ",2008,1,"CR2",1,"M","KA","F",2000,8,4,"","",NA,0.579779474245432,0.420220525754568,0.308973436431674,0.32751461798549,2008,"0809",-77.453039,169.233484
"2158",5055,5332,44464,"CROZ","CROZ",2009,1,"FAIL",0,"M","KA","F",2000,9,5,"","",NA,0.456125205704957,-0.456125205704957,0.32751461798549,0.215566071743997,2009,"0910",-77.453023,169.233226
"2159",5059,5336,44470,"CROZ","CROZ",2003,0,"NB",0,"P","KA","U",2000,3,0,"","",NA,0.0128413916622126,-0.0128413916622126,NA,-0.0128413916622126,2003,"0304",-77.454477,169.231188
"2160",5068,5345,44472,"CROZ","CROZ",2010,1,"CR2?",1,"M","KA","M",2000,10,1,"","",NA,0.642617624398247,0.357382375601753,-0.17327103321822,-0.106939357115723,2010,"1011",-77.452622,169.232416
"2161",5070,5347,44481,"CROZ","CROZ",2009,1,"FAIL?",0,"L","KA","U",2000,9,0,"","",NA,0.253918250081948,-0.253918250081948,NA,-0.253918250081948,2009,"0910",-77.453094,169.237205
"2162",5073,5350,44483,"CROZ","CROZ",2006,1,"CR1",1,"M","KA","M",2000,6,0,"","",NA,0.309153411999318,0.690846588000682,-0.0976067698653174,0.165211016090016,2006,"0607",-77.452707,169.231381
"2163",5090,5368,44510,"CROZ","CROZ",2009,1,"CR1?",1,"M","KA","M",2000,9,0,"","",NA,0.253918250081948,0.746081749918052,-0.213419839797786,-0.0763481841240947,2009,"0910",-77.453603,169.227734
"2164",5091,5369,44510,"CROZ","CROZ",2010,1,"CR1",1,"M","KA","M",2000,10,1,"1","",NA,0.642617624398247,0.357382375601753,-0.0763481841240948,-0.0221318641583638,2010,"1011",-77.453603,169.227733
"2165",5092,5370,44510,"CROZ","CROZ",2011,1,"CR2",1,"M","KA","M",2000,11,2,"","",NA,0.581414777034607,0.418585222965393,-0.0221318641583639,0.0268367010776092,2011,"1112",-77.453621,169.227483
"2166",5093,5371,44510,"CROZ","CROZ",2012,1,"CR8",1,"M","KA","M",2000,12,3,"","",NA,0.59808551767024,0.40191448232976,0.0268367010776091,0.0643444792028243,2012,"1213",-77.453618,169.227464
"2167",5095,5373,44510,"CROZ","CROZ",2014,1,"CR2",1,"M","KA","M",2000,14,4,"1","",NA,0.563948079528494,0.436051920471506,0.0101035276408728,0.0455992270434257,2014,"1415",-77.453608,169.227539
"2168",5096,5374,44510,"CROZ","CROZ",2015,1,"CR1?",1,"M","KA","M",2000,15,5,"","",NA,0.412615114957863,0.587384885042137,0.0455992270434256,0.0872750468894804,2015,"1516",-77.45359,169.227749
"2169",5108,5387,44534,"CROZ","CROZ",2007,1,"FAIL",0,"M","KA","M",2000,7,0,"","",NA,0.404378772861289,-0.404378772861289,-0.129302085848041,-0.184317423250691,2007,"0708",-77.452481,169.234573
"2170",5109,5388,44534,"CROZ","CROZ",2008,1,"CR2?",1,"M","KA","M",2000,8,1,"","",NA,0.534181780522375,0.465818219477625,-0.184317423250691,-0.0759614827959715,2008,"0809",-77.452519,169.234353
"2171",5112,5392,44537,"CROZ","CROZ",2005,1,"FAIL",0,"M","KA","U",2000,5,0,"","",NA,0.117485964006691,-0.117485964006691,-0.045284483693078,-0.0693516437976157,2005,"0506",-77.452664,169.231891
"2172",5115,5395,44541,"CROZ","CROZ",2006,1,"FAIL?",0,"M","KA","F",2000,6,0,"","",NA,0.309153411999318,-0.309153411999318,-0.0976067698653174,-0.168122317243317,2006,"0607",-77.45284,169.23351
"2173",5117,5397,44541,"CROZ","CROZ",2008,1,"CR2",1,"M","KA","F",2000,8,1,"","",NA,0.534181780522375,0.465818219477625,-0.271512766990277,-0.124046569696697,2008,"0809",-77.452852,169.233452
"2174",5120,5402,44549,"CROZ","CROZ",2005,1,"FAIL",0,"B","KA","F",2000,5,0,"","",NA,0.117485964006691,-0.117485964006691,-0.0777275757239434,-0.0976067698653172,2005,"0506",-77.451661,169.230922
"2175",5121,5403,44549,"CROZ","CROZ",2006,1,"FAIL?",0,"B","KA","F",2000,6,1,"","",NA,0.478229644944603,-0.478229644944603,-0.0976067698653174,-0.224481061558412,2006,"0607",-77.451671,169.23099
"2176",5123,5406,44550,"CROZ","CROZ",2005,1,"CR1",1,"M","KA","U",2000,5,0,"","",NA,0.117485964006691,0.882514035993309,-0.0128413916622126,0.434836322165548,2005,"0506",-77.452363,169.22959
"2177",5125,5408,44553,"CROZ","CROZ",2005,1,"CR8?",1,"M","KA","F",2000,5,0,"","",NA,0.117485964006691,0.882514035993309,-0.0777275757239434,0.402393230134683,2005,"0506",-77.45255,169.23434
"2178",5128,5411,44554,"CROZ","CROZ",2005,1,"CR1",1,"N","KA","F",2000,5,0,"","",NA,0.117485964006691,0.882514035993309,-0.045284483693078,0.263981689535718,2005,"0506",-77.45182,169.2215
"2179",5129,5412,44554,"CROZ","CROZ",2006,1,"CR1?",1,"N","KA","F",2000,6,1,"","",NA,0.478229644944603,0.521770355055397,0.263981689535718,0.328428855915638,2006,"0607",-77.451821,169.221401
"2180",5130,5413,44554,"CROZ","CROZ",2008,1,"CR2?",1,"N","KA","F",2000,8,2,"","",NA,0.579779474245432,0.420220525754568,0.328428855915637,0.346787189883424,2008,"0809",-77.451827,169.22143
