bandnumb,season,bqi
43646,2006,.13358
43646,2007,-.0347
43646,2008,.01088
43646,2009,.05513
43646,2010,-.0098
43646,2011,.02534
43646,2012,-.0294
43646,2013,.01721
43646,2014,-.0190
43647,2002,.00000
43647,2003,-.0206
43647,2004,-.0139
43647,2005,-.0503
43647,2006,-.0932
43647,2007,.00142
43647,2008,-.1257
43647,2009,-.0619
43647,2010,.01273
43647,2011,.04540
43647,2012,.08861
43651,2002,.00000
43651,2003,-.0206
43651,2004,-.0139
43651,2005,-.0503
43653,2002,.00000
43653,2003,-.0206
43653,2004,-.0139
43653,2005,-.0503
43653,2006,-.1164
43655,2002,.00000
43655,2004,-.0206
43655,2006,-.0718
43655,2007,.07868
43655,2008,.11869
43655,2009,.15908
43655,2010,.05514
43655,2011,-.0518
43655,2012,-.1106
43655,2013,-.0446
43655,2014,.01811
43655,2015,.06105
43659,2002,.00000
43659,2003,-.0206
43659,2004,-.0139
43661,2004,.00000
43661,2006,-.1231
43664,2002,.00000
43664,2003,-.0206
43664,2004,-.0139
43664,2005,-.0503
43664,2006,-.0932
43664,2007,-.1752
43664,2008,-.0931
43664,2009,-.1768
43664,2010,-.2128
43664,2011,-.1551
43664,2012,-.0918
43664,2013,-.0395
43667,2002,.00000
43667,2003,-.0206
43669,2003,.00000
43669,2004,-.0071
43669,2006,-.0651
43669,2009,-.2111
43669,2010,-.2249
43669,2011,-.2771
43676,2002,.00000
43676,2003,-.0206
43680,2002,.00000
43680,2003,-.0206
43680,2004,-.0139
43682,2002,.00000
43682,2003,-.0206
43683,2002,.00000
43683,2003,-.0206
43684,2002,.00000
43684,2003,-.0206
43684,2004,-.0139
43684,2005,-.0503
43684,2006,.13358
43684,2007,-.0347
43684,2008,.01088
43686,2002,.00000
43686,2003,-.0206
43686,2004,-.0139
43686,2005,-.0503
43686,2006,-.1164
43686,2007,-.2172
43686,2008,-.1281
43686,2009,-.0640
43686,2010,.01094
43688,2002,.00000
43688,2003,-.0206
43688,2004,-.0139
43688,2005,-.0503
43688,2006,.13358
43689,2003,.00000
43689,2004,-.0071
43689,2005,-.0651
43694,2002,.00000
43694,2003,-.0206
43694,2004,-.0139
43694,2005,-.0503
43694,2006,-.1164
43696,2003,.00000
43696,2004,-.0071
43696,2005,-.0651
43697,2003,.00000
43700,2002,.00000
43700,2003,-.0206
43700,2004,-.0139
43700,2005,-.0503
43700,2006,-.0932
43700,2007,.02482
43700,2008,.07359
43700,2009,.10888
43700,2010,.16219
43702,2002,.00000
43702,2003,-.0206
43702,2004,-.0139
43702,2005,-.0503
43702,2006,.13358
43702,2007,-.0347
43702,2008,.01088
43702,2009,.05513
43702,2010,.11516
43703,2004,.00000
43704,2002,.00000
43704,2003,-.0206
43704,2004,-.0139
43705,2002,.00000
43705,2003,-.0206
43707,2003,.00000
43707,2004,-.0071
43714,2002,.00000
43714,2003,-.0206
43714,2004,-.0139
43714,2005,-.0503
43714,2006,-.1164
43714,2007,-.0347
43714,2008,.01088
43715,2002,.00000
43715,2003,-.0206
43715,2004,-.0139
43715,2005,.28306
43715,2006,.38358
43717,2002,.00000
43717,2003,-.0206
43717,2004,-.0139
43717,2005,-.0503
43717,2006,-.0932
43717,2007,-.1986
43717,2008,-.1257
43717,2009,-.0619
43717,2010,.01273
43719,2002,.00000
43719,2003,-.0206
43719,2004,-.0139
43726,2002,.00000
43726,2003,-.0206
43726,2004,-.0139
43726,2005,-.0503
43726,2006,.13358
43726,2007,-.0347
43726,2008,.01088
43726,2009,-.0877
43730,2002,.00000
43730,2003,-.0206
43730,2004,-.0139
43730,2005,-.0503
43730,2006,.15684
43730,2007,.20142
43730,2008,.20764
43730,2009,.08092
43730,2010,.01273
43734,2003,.00000
43734,2004,-.0071
43734,2005,-.0651
43734,2006,-.1173
43734,2007,.03618
43734,2008,.09243
43734,2009,.13046
43734,2010,.04545
43734,2011,-.0469
43734,2012,-.0997
43734,2013,-.1414
43737,2006,.00000
43740,2003,.00000
43740,2004,-.0071
43743,2002,.00000
43749,2002,.00000
43749,2003,-.0206
43749,2004,-.0139
43749,2005,-.0503
43749,2006,-.0932
43749,2007,.02482
43749,2008,.07359
43749,2009,.10888
43749,2010,.03719
43749,2011,-.0440
43749,2012,.00818
43749,2013,-.0395
43749,2014,-.0710
43750,2002,.00000
43750,2003,-.0206
43750,2004,-.0139
43756,2002,.00000
43756,2003,-.0206
43757,2002,.00000
43757,2004,-.0206
43757,2005,-.0718
43757,2006,-.1218
43757,2007,.00355
43757,2008,.05059
43757,2009,-.0711
43757,2010,.01557
43757,2011,.05196
43757,2012,.09925
43757,2013,.03770
43757,2014,-.0037
43757,2015,.03747
43758,2004,.00000
43760,2004,.00000
43760,2005,-.1231
43763,2004,.00000
43765,2003,.00000
43774,2002,.00000
43774,2004,-.0206
43774,2005,-.0718
43774,2006,-.1529
43774,2007,-.0416
43774,2008,.01447
43774,2010,-.1012
43774,2011,-.1858
43774,2012,-.1028
43774,2013,-.0377
43775,2002,.00000
43775,2003,-.0206
43775,2004,-.0139
43775,2005,-.0503
43775,2006,-.1164
43775,2007,-.0172
43778,2002,.00000
43778,2003,-.0206
43778,2004,-.0139
43786,2004,.00000
43786,2005,-.1231
43786,2006,-.1725
43786,2007,.01161
43786,2008,.06839
43787,2002,.00000
43787,2003,-.0206
43787,2004,-.0139
43787,2006,-.0503
43788,2004,.00000
43788,2007,-.1231
43788,2010,.15270
43789,2002,.00000
43789,2003,-.0206
43789,2004,-.0139
43790,2002,.00000
43790,2003,-.0206
43790,2004,-.0139
43797,2005,.00000
43799,2002,.00000
43799,2003,-.0206
43799,2004,-.0139
43799,2005,-.0503
43799,2006,-.0932
43799,2007,.02482
43799,2008,-.0931
43799,2009,-.0340
43799,2010,-.0878
43799,2011,-.0440
43799,2012,-.0918
43801,2003,.00000
43803,2002,.00000
43807,2002,.00000
43807,2003,-.0206
43807,2004,-.0139
43807,2005,-.0503
43807,2006,-.1164
43809,2003,.00000
43809,2004,-.0071
43809,2005,-.0651
43809,2006,-.1173
43809,2007,-.2138
43810,2003,.00000
43815,2003,.00000
43815,2004,-.0071
43815,2005,-.0651
43815,2006,-.1484
43815,2007,-.0163
43816,2002,.00000
43816,2003,-.0206
43816,2004,-.0139
43816,2005,-.0503
43816,2006,-.0932
43823,2002,.00000
43824,2003,.00000
43824,2004,-.0071
43824,2005,-.0651
43824,2006,-.1484
43825,2004,.00000
43825,2005,-.1231
43825,2006,-.1725
43825,2007,-.2827
43826,2002,.00000
43826,2003,-.0206
43828,2002,.00000
43828,2003,-.0206
43828,2004,-.0139
43837,2003,.00000
43837,2004,-.0071
43859,2002,.00000
43859,2003,-.0206
43859,2004,-.0139
43859,2005,-.0503
43859,2006,-.0932
43859,2007,-.1752
43859,2008,-.2412
43859,2009,-.2739
43861,2003,.00000
43861,2004,-.0071
43864,2002,.00000
43864,2003,-.0206
43864,2004,-.0139
43865,2002,.00000
43865,2003,-.0206
43865,2004,-.0139
43867,2002,.00000
43871,2005,.00000
43871,2006,-.2218
43871,2007,-.4211
43872,2002,.00000
43872,2004,-.0206
43875,2002,.00000
43875,2003,-.0206
43875,2004,-.0139
43875,2005,-.0503
43875,2008,-.1164
43875,2009,-.2108
43875,2010,-.0864
43875,2011,-.0303
43875,2012,.03321
43875,2013,.08327
43881,2002,.00000
43881,2003,-.0206
43881,2004,-.0139
43881,2005,-.0503
43881,2006,-.0932
43881,2007,-.1752
43890,2002,.00000
43890,2003,-.0206
43892,2002,.00000
43894,2004,.00000
43894,2005,-.1231
43894,2006,.32754
43894,2007,.01161
43894,2008,-.1816
43894,2009,-.2812
43894,2010,-.1451
43894,2011,-.0805
43895,2003,.00000
43895,2004,-.0071
43895,2005,-.0651
43895,2006,-.1173
43904,2002,.00000
43904,2003,-.0206
43905,2002,.00000
43905,2003,-.0206
43905,2004,-.0139
43905,2005,-.0503
43906,2003,.00000
43906,2004,-.0071
43906,2005,-.0651
43906,2006,-.1173
43906,2007,.03618
43906,2008,.09243
43907,2003,.00000
43907,2004,-.0071
43907,2006,-.0651
43907,2007,.12218
43907,2008,.17100
43907,2009,.20092
43907,2010,.25667
43907,2011,.26382
43907,2012,.16554
43907,2013,.08978
43907,2014,.03903
43907,2015,-.0108
43912,2002,.00000
43912,2004,-.0206
43912,2005,-.0718
43912,2006,-.1218
43913,2003,.00000
43913,2004,-.0071
43913,2005,-.0651
43916,2002,.00000
43916,2003,-.0206
43916,2004,-.0139
43917,2002,.00000
43917,2003,-.0206
43917,2004,-.0139
43917,2005,-.0503
43919,2002,.00000
43922,2002,.00000
43922,2003,-.0206
43922,2004,-.0139
43922,2005,-.0503
43926,2002,.00000
43926,2003,-.0206
43927,2002,.00000
43927,2003,-.0206
43929,2003,.00000
43929,2004,-.0071
43933,2002,.00000
43933,2003,-.0206
43933,2004,-.0139
43933,2005,-.0503
43937,2002,.00000
43937,2003,-.0206
43939,2005,.00000
43939,2006,-.2218
43939,2007,-.3626
43943,2002,.00000
43947,2004,.00000
43947,2005,-.1231
43947,2006,.32754
43947,2007,.34494
43947,2008,.31839
43950,2002,.00000
43950,2003,-.0206
43950,2004,-.0139
43950,2005,-.0503
43950,2006,-.0932
43950,2007,-.1752
43950,2008,-.2597
43950,2009,-.1768
43950,2010,-.0878
43950,2011,-.0440
43950,2012,.00818
43955,2002,.00000
43955,2003,-.0206
43958,2002,.00000
43961,2003,.00000
43961,2004,-.0071
43961,2005,-.0651
43966,2002,.00000
43967,2003,.00000
43967,2004,-.0071
43967,2005,-.0651
43967,2006,-.1173
43968,2002,.00000
43968,2003,-.0206
43968,2004,-.0139
43968,2005,-.0503
43968,2006,-.0932
43968,2007,.00142
43968,2008,-.1257
43968,2009,-.0619
43968,2010,.01273
43968,2011,.04540
43968,2012,.08861
43968,2013,.12453
43968,2014,.16268
43971,2004,.00000
43971,2005,-.1231
43971,2006,-.1725
43971,2007,.01161
43971,2008,.06839
43973,2002,.00000
43978,2002,.00000
43979,2002,.00000
43979,2003,-.0206
43979,2004,-.0139
43979,2005,-.0503
43980,2002,.00000
43987,2004,.00000
43987,2005,-.1231
43987,2006,-.1725
43988,2003,.00000
43988,2004,-.0071
43988,2005,-.0651
43989,2005,.00000
43992,2002,.00000
43992,2003,-.0206
43992,2004,-.0139
43992,2005,-.0503
43992,2006,-.0932
43992,2007,.00142
43993,2002,.00000
43993,2003,-.0206
43993,2004,-.0139
43993,2005,-.0503
43993,2006,.13358
43993,2007,.16530
43993,2008,.17754
43993,2009,.19798
43993,2010,.11516
43993,2011,.13645
43993,2012,.07056
43993,2013,.01721
43997,2003,.00000
43997,2004,-.0071
43997,2005,-.0651
44000,2002,.00000
44001,2004,.00000
44004,2002,.00000
44004,2003,-.0206
44006,2002,.00000
44006,2003,-.0206
44006,2004,-.0160
44006,2005,-.0722
44006,2006,-.1329
44006,2007,-.0478
44006,2008,-.0001
44006,2009,.04573
44006,2010,-.0181
44021,2002,.00000
44021,2003,-.0206
44021,2004,-.0139
44023,2002,.00000
44023,2003,-.0206
44023,2004,-.0139
44024,2002,.00000
44024,2003,-.0206
44026,2002,.00000
44026,2003,-.0206
44026,2004,-.0139
44026,2005,-.0503
44026,2006,-.0932
44030,2002,.00000
44030,2003,-.0206
44030,2004,-.0139
44030,2005,-.0503
44030,2006,-.0932
44030,2007,.00142
44030,2008,.04097
44031,2002,.00000
44031,2003,-.0206
44031,2004,-.0139
44031,2005,-.0503
44039,2003,.00000
44039,2004,-.0071
44039,2005,-.0651
44042,2002,.00000
44042,2003,-.0206
44042,2004,-.0139
44042,2005,-.0503
44042,2006,-.1164
44042,2007,-.0172
44042,2008,-.1412
44042,2009,-.2181
44042,2010,-.2489
44046,2002,.00000
44049,2002,.00000
44049,2003,-.0206
44049,2004,-.0139
44049,2005,.28306
44049,2006,.13358
44049,2007,.18281
44049,2009,.19213
44049,2010,.09831
44050,2002,.00000
44050,2004,-.0206
44057,2003,.00000
44057,2004,-.0071
44057,2005,-.0651
44057,2006,-.1173
44057,2007,.00693
44057,2008,-.1467
44060,2007,.00000
44061,2002,.00000
44061,2003,-.0206
44061,2004,-.0139
44061,2005,-.0503
44061,2006,-.0932
44061,2007,-.1752
44061,2008,-.2412
44061,2009,-.1310
44061,2010,-.1608
44068,2002,.00000
44068,2003,-.0206
44068,2004,-.0139
44070,2002,.00000
44070,2003,-.0206
44070,2004,-.0139
44070,2005,.28306
44070,2006,.13358
44070,2007,-.0172
44070,2008,.02546
44072,2003,.00000
44072,2004,-.0071
44072,2005,-.0651
44072,2006,-.1173
44072,2007,-.2138
44073,2002,.00000
44073,2003,-.0206
44083,2002,.00000
44083,2003,-.0206
44083,2004,-.0139
44083,2005,-.0503
44084,2003,.00000
44084,2004,-.0071
44084,2005,-.0651
44085,2002,.00000
44085,2003,-.0206
44104,2002,.00000
44104,2003,-.0206
44104,2004,-.0139
44104,2005,-.0503
44105,2003,.00000
44105,2004,-.0071
44105,2005,-.0651
44106,2002,.00000
44106,2003,-.0206
44106,2004,-.0139
44106,2005,-.0503
44106,2006,-.1164
44106,2007,-.2347
44106,2008,-.1558
44125,2002,.00000
44125,2003,-.0206
44125,2004,-.0139
44125,2005,-.0503
44125,2006,-.0932
44125,2007,.02482
44125,2008,.07359
44125,2009,-.0340
44127,2002,.00000
44127,2003,-.0206
44127,2004,-.0139
44127,2005,-.0503
44127,2006,.15684
44127,2007,.20142
44127,2008,.20764
44131,2003,.00000
44136,2002,.00000
44136,2003,-.0206
44136,2004,-.0139
44136,2005,-.0503
44136,2006,-.1164
44136,2007,-.0347
44136,2008,-.1558
44136,2009,-.0877
44136,2010,-.1348
44136,2011,-.0858
44136,2012,-.0294
44136,2013,-.0737
44136,2014,-.0190
44140,2003,.00000
44140,2006,-.0071
44140,2007,-.2552
44140,2008,-.0643
44142,2004,.00000
44145,2002,.00000
44145,2003,-.0206
44145,2004,-.0139
44145,2005,-.0503
44145,2006,.13358
44145,2007,.16530
44145,2008,.17754
44145,2009,.05513
44145,2010,.11516
44145,2011,.02534
44150,2002,.00000
44150,2003,-.0206
44151,2002,.00000
44151,2003,-.0206
44151,2004,-.0139
44151,2005,-.0503
44151,2006,-.1164
44151,2007,-.0172
44151,2008,-.1412
44155,2003,.00000
44155,2004,-.0071
44161,2002,.00000
44161,2003,-.0206
44162,2002,.00000
44162,2003,-.0206
44162,2004,-.0139
44162,2005,-.0503
44162,2006,-.0932
44162,2007,.00142
44162,2008,-.1257
44162,2009,-.0619
44164,2003,.00000
44164,2004,-.0071
44164,2005,-.0651
44171,2002,.00000
44171,2003,-.0206
44173,2004,.00000
44178,2002,.00000
44178,2003,-.0206
44178,2004,-.0139
44178,2005,-.0503
44179,2002,.00000
44179,2004,-.0206
44179,2006,-.0718
44179,2008,-.2157
44179,2010,-.2792
44182,2002,.00000
44182,2003,-.0206
44182,2004,-.0139
44182,2005,.28306
44184,2005,.00000
44186,2003,.00000
44186,2004,-.0071
44186,2005,-.0651
44186,2006,-.1173
44186,2007,.00693
44186,2008,.05329
44186,2009,.09785
44186,2010,.16036
44186,2011,.17865
44190,2004,.00000
44190,2005,-.1231
44192,2002,.00000
44192,2003,-.0206
44196,2002,.00000
44196,2003,-.0206
44196,2004,-.0139
44196,2005,-.0503
44198,2002,.00000
44198,2003,-.0206
44208,2003,.00000
44208,2004,-.0024
44208,2005,.46926
44208,2006,.57704
44208,2007,.52583
44208,2008,.47604
44211,2003,.00000
44211,2004,-.0024
44211,2005,-.0307
44211,2006,-.0670
44211,2007,-.1833
44211,2008,-.2742
44211,2009,-.1723
44211,2010,-.2142
44211,2011,-.1504
44211,2012,-.1933
44211,2013,-.1261
44212,2003,.00000
44212,2004,-.0024
44212,2005,.46926
44212,2006,.24371
44214,2003,.00000
44214,2004,-.0024
44214,2005,-.0307
44214,2006,-.0896
44214,2008,.04974
44221,2003,.00000
44221,2006,-.0024
44221,2007,.29195
44221,2008,.31535
44221,2009,.07092
44221,2010,-.0365
44221,2011,.01895
44221,2012,.08253
44222,2003,.00000
44228,2004,.00000
44230,2003,.00000
44230,2004,-.0024
44233,2003,.00000
44233,2004,-.0024
44233,2006,-.0307
44233,2006,-.1979
44233,2009,-.2815
44233,2010,-.1184
44233,2011,-.2160
44233,2012,-.2617
44233,2013,-.1691
44233,2014,-.1952
44236,2004,.00000
44236,2005,-.0591
44236,2006,-.0994
44236,2007,.12920
44236,2009,-.0626
44237,2003,.00000
44237,2004,-.0024
44237,2005,-.0307
44237,2006,-.0670
44237,2007,-.1833
44238,2003,.00000
44239,2003,.00000
44239,2004,-.0024
44239,2005,-.0307
44244,2003,.00000
44244,2004,-.0024
44244,2005,-.0307
44247,2003,.00000
44247,2004,-.0024
44247,2005,-.0307
44250,2003,.00000
44250,2004,-.0024
44251,2003,.00000
44251,2004,-.0024
44251,2005,-.0307
44253,2003,.00000
44253,2004,-.0024
44253,2005,-.0307
44256,2003,.00000
44259,2004,.00000
44259,2005,-.0591
44259,2006,-.0994
44259,2007,.12920
44261,2003,.00000
44261,2004,-.0024
44262,2003,.00000
44262,2004,-.0024
44270,2003,.00000
44278,2003,.00000
44278,2004,-.0024
44279,2003,.00000
44280,2003,.00000
44281,2003,.00000
44284,2004,.00000
44284,2005,-.0591
44286,2004,.00000
44286,2005,-.0591
44286,2007,-.0994
44286,2008,.09307
44293,2003,.00000
44296,2003,.00000
44296,2005,-.0024
44304,2003,.00000
44304,2004,-.0024
44304,2005,-.0307
44304,2006,-.0670
44304,2007,.06668
44304,2008,-.0913
44304,2009,-.1865
44314,2003,.00000
44314,2004,-.0024
44315,2003,.00000
44315,2004,-.0024
44317,2003,.00000
44317,2004,-.0024
44317,2005,-.0307
44317,2006,.26629
44317,2007,.31668
44317,2008,.30872
44317,2009,.31353
44317,2010,.34501
44317,2011,.33891
44317,2012,.35281
44317,2013,.26542
44317,2014,.20453
44319,2003,.00000
44319,2004,-.0024
44319,2005,.46926
44319,2006,.24371
44319,2007,.04974
44319,2008,.11223
44319,2011,.14979
44324,2003,.00000
44324,2004,-.0024
44324,2005,-.0307
44325,2003,.00000
44325,2004,-.0024
44325,2005,-.0307
44325,2006,-.0670
44325,2007,-.1537
44326,2003,.00000
44326,2004,-.0024
44326,2005,-.0307
44326,2006,-.0670
44326,2007,.06668
44326,2008,.10872
44326,2009,.14687
44326,2010,.05929
44326,2011,.08891
44326,2012,.01947
44326,2013,-.0346
44328,2003,.00000
44328,2004,-.0024
44328,2005,-.0307
44328,2006,-.0670
44328,2007,.06668
44328,2008,-.0913
44328,2009,-.0198
44329,2003,.00000
44329,2004,-.0024
44329,2005,-.0307
44329,2006,-.0670
44329,2007,-.1537
44329,2008,-.2274
44329,2009,-.0979
44329,2010,-.1369
44329,2011,-.0717
44329,2012,-.1233
44329,2013,-.0631
44329,2014,-.0032
44332,2003,.00000
44332,2004,-.0024
44335,2003,.00000
44335,2004,-.0024
44335,2005,-.0307
44335,2006,-.0670
44335,2007,-.1537
44335,2008,-.2274
44337,2003,.00000
44337,2004,-.0024
44337,2005,-.0307
44348,2003,.00000
44348,2004,-.0039
44350,2003,.00000
44350,2004,-.0024
44352,2003,.00000
44352,2004,-.0024
44352,2005,-.0307
44352,2006,.24371
44352,2007,.27583
44352,2008,.27604
44352,2009,.28630
44352,2010,.17881
44352,2011,.06848
44352,2012,.11243
44352,2013,.04908
44352,2014,.00786
44352,2015,.05160
44355,2003,.00000
44355,2004,-.0024
44355,2005,-.0307
44357,2004,.00000
44357,2006,-.0591
44357,2008,-.2364
44360,2003,.00000
44360,2004,-.0024
44366,2003,.00000
44366,2004,-.0024
44366,2005,-.0307
44367,2003,.00000
44367,2004,-.0024
44367,2005,-.0307
44367,2006,-.0896
44367,2007,-.2242
44367,2008,-.1240
44369,2003,.00000
44369,2004,-.0024
44376,2003,.00000
44376,2004,-.0024
44376,2005,-.0307
44376,2006,-.0670
44376,2007,.09630
44376,2008,.14947
44376,2009,.18083
44378,2004,.00000
44379,2003,.00000
44379,2004,-.0024
44379,2005,.46926
44380,2003,.00000
44380,2004,-.0024
44382,2003,.00000
44382,2004,-.0024
44382,2005,-.0307
44382,2006,-.0896
44386,2003,.00000
44386,2004,-.0024
44386,2005,.46926
44386,2006,.57704
44387,2003,.00000
44387,2004,-.0024
44387,2005,-.0307
44387,2006,-.0670
44387,2007,-.1833
44387,2008,-.2742
44387,2009,-.3234
44387,2010,-.3438
44391,2003,.00000
44391,2004,-.0024
44396,2003,.00000
44396,2004,-.0024
44396,2005,-.0307
44397,2003,.00000
44397,2004,-.0024
44397,2005,-.0307
44397,2006,.26629
44397,2007,.31668
44397,2008,.30872
44399,2003,.00000
44399,2004,-.0024
44399,2005,-.0307
44399,2006,-.0670
44399,2007,-.1537
44399,2008,-.2274
44402,2003,.00000
44403,2003,.00000
44403,2004,-.0024
44403,2005,-.0307
44403,2006,-.0670
44403,2007,-.1537
44403,2008,-.2274
44403,2009,-.0979
44403,2010,-.1369
44403,2011,-.1967
44403,2012,-.1233
44403,2013,-.1631
44403,2014,-.1850
44403,2015,-.2086
44404,2004,.00000
44404,2005,-.0591
44413,2003,.00000
44413,2004,-.0024
44413,2005,-.0472
44413,2006,-.1246
44413,2007,-.2504
44413,2008,-.3450
44417,2003,.00000
44417,2004,-.0024
44418,2003,.00000
44418,2004,-.0024
44418,2005,-.0307
44418,2006,-.0896
44422,2003,.00000
44422,2004,-.0024
44422,2005,-.0307
44422,2006,-.0670
44422,2007,.09630
44422,2008,.14947
44423,2003,.00000
44427,2003,.00000
44427,2004,-.0024
44427,2005,-.0307
44430,2003,.00000
44436,2003,.00000
44436,2004,-.0024
44436,2005,-.0307
44436,2006,-.0670
44436,2007,.06668
44436,2008,-.0913
44436,2009,-.1865
44436,2010,-.0836
44436,2011,-.0361
44436,2012,.01947
44436,2013,.06542
44436,2014,.02272
44436,2015,.06522
44440,2004,.00000
44440,2005,-.0591
44440,2006,-.0994
44440,2007,-.2041
44447,2003,.00000
44447,2004,-.0024
44449,2003,.00000
44449,2004,-.0024
44449,2005,-.0307
44449,2006,.26629
44449,2007,.31668
44449,2008,.10872
44452,2003,.00000
44452,2004,-.0024
44453,2003,.00000
44456,2003,.00000
44456,2004,-.0024
44456,2005,-.0307
44456,2006,.26629
44457,2003,.00000
44457,2004,-.0024
44457,2005,-.0307
44459,2004,.00000
44459,2005,-.0591
44459,2006,.40065
44459,2007,.42304
44459,2008,.13650
44459,2009,.17672
44462,2003,.00000
44464,2003,.00000
44464,2004,-.0024
44464,2005,-.0307
44464,2006,.24371
44464,2007,.27583
44464,2008,.27604
44464,2009,.28630
44469,2003,.00000
44469,2004,-.0024
44469,2005,-.0307
44470,2003,.00000
44470,2004,-.0024
44472,2003,.00000
44472,2004,-.0024
44472,2005,-.0307
44472,2006,.26629
44472,2007,.06668
44472,2008,-.0742
44472,2009,-.1568
44472,2010,-.1873
44476,2004,.00000
44481,2009,.00000
44483,2004,.00000
44483,2005,-.0591
44483,2006,-.0994
44483,2007,.12920
44483,2008,-.0626
44483,2009,-.1640
44493,2003,.00000
44493,2004,-.0024
44493,2005,-.0307
44494,2003,.00000
44494,2004,-.0024
44494,2005,-.0307
44500,2003,.00000
44510,2003,.00000
44510,2004,-.0024
44510,2005,-.0307
44510,2006,-.0670
44510,2007,-.1537
44510,2008,-.2274
44510,2009,-.2646
44510,2010,-.1222
44510,2011,-.0589
44510,2012,-.0008
44510,2013,.04720
44510,2014,.00616
44510,2015,.05004
44512,2003,.00000
44521,2003,.00000
44521,2004,-.0024
44521,2005,-.0307
44531,2003,.00000
44533,2004,.00000
44533,2005,-.0591
44534,2003,.00000
44534,2004,-.0024
44534,2005,-.0307
44534,2006,-.0670
44534,2007,-.1537
44534,2008,-.2274
44537,2003,.00000
44537,2004,-.0024
44537,2005,-.0307
44541,2004,.00000
44541,2005,-.0591
44541,2006,-.0994
44541,2007,-.2041
44541,2008,-.3126
44541,2009,-.1640
44549,2004,.00000
44549,2005,-.0591
44549,2006,-.0994
44550,2003,.00000
44550,2005,-.0024
44553,2004,.00000
44553,2005,-.0591
44554,2003,.00000
44554,2004,-.0024
44554,2005,-.0307
44554,2006,.26629
44554,2008,.31668
44554,2009,.32087
44554,2010,.35636
44554,2012,.34777
44554,2013,.23916
44554,2014,.27878
44554,2015,.30417
44558,2003,.00000
44560,2003,.00000
44560,2004,-.0024
44560,2005,-.0307
44567,2003,.00000
44567,2004,-.0024
44567,2005,-.0307
44567,2006,-.0896
44567,2007,.02583
44567,2008,-.1240
44567,2009,-.2137
44567,2010,-.1069
44567,2011,-.0565
44567,2012,.00132
44568,2003,.00000
44568,2004,-.0024
44568,2005,-.0307
44568,2006,-.0670
44568,2007,.09630
