"","Bandnumb","Season","Breeder","BQI_A","diff_success","Orig_col","Season_yr","ORIG_COL","LAT","LON"
"1364",62157,"1213",1,0.397182519,0.885398809,"CROZ",2012,"CROZ",-77.45237,169.227913
"1365",62165,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.451867,169.233471
"1366",62184,"1314",1,-0.117689824,-0.120778457,"CROZ",2013,"CROZ",-77.452489,169.236047
"1367",62188,"1213",1,0.231311059,0.885398809,"CROZ",2012,"CROZ",-77.452158,169.23349
"1368",62189,"1314",1,-0.150918986,-0.237723906,"CROZ",2013,"CROZ",-77.45471,169.245042
"1369",62194,"1314",1,-0.105906113,-0.120778457,"CROZ",2013,"CROZ",-77.454992,169.235275
"1370",62204,"1213",1,-0.139525349,-0.227110416,"CROZ",2012,"CROZ",-77.452654,169.235891
"1371",62212,"1314",1,0.14328868,0.879221543,"CROZ",2013,"CROZ",-77.452375,169.234073
"1372",62245,"1213",1,0.193807984,-0.227110416,"CROZ",2012,"CROZ",-77.45229,169.231066
"1373",62288,"1314",1,0.406093296,0.903220363,"CROZ",2013,"CROZ",-77.452724,169.230105
"1374",62339,"1213",1,-0.09103377,-0.09103377,"CROZ",2012,"CROZ",-77.455655,169.222909
"1375",62341,"1314",1,-0.086434726,-0.096779637,"CROZ",2013,"CROZ",-77.4529,169.226308
"1376",69228,"1213",1,-0.071490769,-0.071490769,"CROZ",2012,"CROZ",-77.451948,169.231201
"1377",69273,"1314",1,-0.074025516,-0.076560263,"CROZ",2013,"CROZ",-77.452198,169.228648
"1378",69286,"1314",1,-0.074025516,-0.076560263,"CROZ",2013,"CROZ",-77.453081,169.229664
"1379",69403,"1314",1,0.385052343,-0.158404546,"CROZ",2013,"CROZ",-77.453118,169.230835
"1380",69644,"1314",1,0.385052343,0.841595454,"CROZ",2013,"CROZ",-77.452659,169.236214
"1381",69670,"1314",1,-0.074025516,-0.076560263,"CROZ",2013,"CROZ",-77.452698,169.234582
"1382",69735,"1314",1,-0.074025516,-0.076560263,"CROZ",2013,"CROZ",-77.453289,169.235102
"1383",69773,"1314",1,0.425974484,0.923439737,"CROZ",2013,"CROZ",-77.452973,169.234163
"1384",69811,"1314",1,-0.074025516,-0.076560263,"CROZ",2013,"CROZ",-77.453039,169.233094
"1385",69882,"1314",1,-0.074025516,-0.076560263,"CROZ",2013,"CROZ",-77.453067,169.233225
"1386",69889,"1314",1,-0.074025516,-0.076560263,"CROZ",2013,"CROZ",-77.452822,169.234833
"1387",70054,"1314",1,-0.074025516,-0.076560263,"CROZ",2013,"CROZ",-77.452769,169.230098
"1388",70080,"1314",1,-0.074025516,-0.076560263,"CROZ",2013,"CROZ",-77.455042,169.241091
"1389",70147,"1314",1,-0.076560263,-0.076560263,"CROZ",2013,"CROZ",-77.455472,169.24176
"1390",70160,"1213",1,-0.071490769,-0.071490769,"CROZ",2012,"CROZ",-77.453293,169.234726
"1391",70161,"1314",1,-0.076560263,-0.076560263,"CROZ",2013,"CROZ",-77.454329,169.23788
"1392",70189,"1314",1,0.385052343,0.841595454,"CROZ",2013,"CROZ",-77.453316,169.237469
